# wavelength intensity
0.8303008 6.23e-106
0.8304008 1.97e-111
0.8305008 4.49e-117
0.8306008 7.41e-123
0.8307008 8.84e-129
0.8308008 7.62e-135
0.8309008 4.75e-141
0.8310008 2.14e-147
0.8311008 6.96e-154
0.8312008 1.64e-160
0.8313008 2.78e-167
0.8314008 3.41e-174
0.8315008 3.03e-181
0.8316008 1.94e-188
0.8317008 9.01e-196
0.8318008 3.02e-203
0.8319008 7.31e-211
0.8320008 1.28e-218
0.8321008 1.62e-226
0.8322008 1.48e-234
0.8323008 9.78e-243
0.8324008 4.67e-251
0.8325008 1.61e-259
0.8326008 4.02e-268
0.8327008 7.24e-277
0.8328008 4.62e-285
0.8329008 1.96e-276
0.8330008 7.60e-268
0.8331008 2.16e-259
0.8332008 4.46e-251
0.8333008 6.73e-243
0.8334008 7.42e-235
0.8335008 5.97e-227
0.8336008 3.50e-219
0.8337008 1.50e-211
0.8338008 4.69e-204
0.8339008 1.07e-196
0.8340008 1.78e-189
0.8341008 2.17e-182
0.8342008 1.92e-175
0.8343008 1.25e-168
0.8344008 5.89e-162
0.8345008 2.03e-155
0.8346008 5.11e-149
0.8347008 9.39e-143
0.8348008 1.26e-136
0.8349008 1.23e-130
0.8350008 8.80e-125
0.8351008 4.59e-119
0.8352008 1.75e-113
0.8353008 4.85e-108
0.8354008 9.82e-103
0.8355008 1.45e-97
0.8356008 1.57e-92
0.8357008 1.24e-87
0.8358008 7.11e-83
0.8359008 2.98e-78
0.8360008 9.13e-74
0.8361008 2.04e-69
0.8362008 3.33e-65
0.8363008 3.97e-61
0.8364008 3.45e-57
0.8365008 2.19e-53
0.8366008 1.01e-49
0.8367008 3.42e-46
0.8368008 8.43e-43
0.8369008 1.52e-39
0.8370008 1.99e-36
0.8371008 1.91e-33
0.8372008 1.34e-30
0.8373008 6.82e-28
0.8374008 2.54e-25
0.8375008 6.92e-23
0.8376008 1.37e-20
0.8377008 1.99e-18
0.8378008 2.10e-16
0.8379008 1.62e-14
0.8380008 9.14e-13
0.8381008 3.76e-11
0.8382008 1.13e-09
0.8383008 2.47e-08
0.8384008 3.95e-07
0.8385008 4.60e-06
0.8386008 3.92e-05
0.8387008 2.43e-04
0.8388008 1.10e-03
0.8389008 3.65e-03
0.8390008 8.82e-03
0.8391008 1.55e-02
0.8392008 2.00e-02
0.8393008 1.88e-02
0.8394008 1.29e-02
0.8395008 6.44e-03
0.8396008 2.35e-03
0.8397008 6.26e-04
0.8398008 1.22e-04
0.8399008 1.77e-05
0.8400008 7.60e-06
0.8401008 6.52e-05
0.8402008 5.33e-04
0.8403008 3.18e-03
0.8404008 1.39e-02
0.8405008 4.44e-02
0.8406008 1.04e-01
0.8407008 1.77e-01
0.8408008 2.20e-01
0.8409008 2.00e-01
0.8410008 1.33e-01
0.8411008 6.47e-02
0.8412008 2.30e-02
0.8413008 5.96e-03
0.8414008 1.13e-03
0.8415008 1.57e-04
0.8416008 1.86e-05
0.8417008 3.57e-05
0.8418008 3.18e-04
0.8419008 2.14e-03
0.8420008 1.05e-02
0.8421008 3.79e-02
0.8422008 9.98e-02
0.8423008 1.92e-01
0.8424008 2.71e-01
0.8425008 2.80e-01
0.8426008 2.11e-01
0.8427008 1.17e-01
0.8428008 4.72e-02
0.8429008 1.39e-02
0.8430008 3.01e-03
0.8431008 4.77e-04
0.8432008 5.52e-05
0.8433008 4.67e-06
0.8434008 2.90e-07
0.8435008 1.31e-08
0.8436008 4.35e-10
0.8437008 1.06e-11
0.8438008 1.87e-13
0.8439008 2.43e-15
0.8440008 2.31e-17
0.8441008 1.61e-19
0.8442008 8.16e-22
0.8443008 3.04e-24
0.8444008 8.26e-27
0.8445008 1.65e-29
0.8446008 2.40e-32
0.8447008 2.55e-35
0.8448008 1.99e-38
0.8449008 1.14e-41
0.8450008 4.74e-45
0.8451008 1.45e-48
0.8452008 3.23e-52
0.8453008 5.28e-56
0.8454008 6.31e-60
0.8455008 5.52e-64
0.8456008 3.53e-68
0.8457008 1.65e-72
0.8458008 5.66e-77
0.8459008 1.42e-81
0.8460008 2.60e-86
0.8461008 3.49e-91
0.8462008 3.42e-96
0.8463008 2.46e-101
0.8464008 1.29e-106
0.8465008 4.96e-112
0.8466008 1.39e-117
0.8467008 2.87e-123
0.8468008 4.31e-129
0.8469008 4.74e-135
0.8470008 3.82e-141
0.8471008 2.25e-147
0.8472008 9.70e-154
0.8473008 1.11e-156
0.8474008 2.50e-150
0.8475008 4.17e-144
0.8476008 5.12e-138
0.8477008 4.63e-132
0.8478008 3.09e-126
0.8479008 1.52e-120
0.8480008 5.49e-115
0.8481008 1.46e-109
0.8482008 2.87e-104
0.8483008 4.15e-99
0.8484008 4.43e-94
0.8485008 3.48e-89
0.8486008 2.01e-84
0.8487008 8.58e-80
0.8488008 2.70e-75
0.8489008 6.24e-71
0.8490008 1.06e-66
0.8491008 1.34e-62
0.8492008 1.24e-58
0.8493008 8.45e-55
0.8494008 4.25e-51
0.8495008 1.57e-47
0.8496008 4.29e-44
0.8497008 8.62e-41
0.8498008 1.28e-37
0.8499008 1.39e-34
0.8500008 1.12e-31
0.8501008 6.63e-29
0.8502008 2.90e-26
0.8503008 9.31e-24
0.8504008 2.21e-21
0.8505008 3.85e-19
0.8506008 4.95e-17
0.8507008 4.69e-15
0.8508008 3.28e-13
0.8509008 1.69e-11
0.8510008 6.39e-10
0.8511008 1.78e-08
0.8512008 3.67e-07
0.8513008 5.56e-06
0.8514008 6.21e-05
0.8515008 5.11e-04
0.8516008 3.10e-03
0.8517008 1.38e-02
0.8518008 4.56e-02
0.8519008 1.11e-01
0.8520008 1.98e-01
0.8521008 2.60e-01
0.8522008 2.52e-01
0.8523008 1.80e-01
0.8524008 9.49e-02
0.8525008 3.68e-02
0.8526008 1.05e-02
0.8527008 2.22e-03
0.8528008 3.44e-04
0.8529008 3.93e-05
0.8530008 3.31e-06
0.8531008 2.05e-07
0.8532008 9.39e-09
0.8533008 3.16e-10
0.8534008 7.85e-12
0.8535008 1.44e-13
0.8536008 1.94e-15
0.8537008 1.92e-17
0.8538008 1.41e-19
0.8539008 7.57e-22
0.8540008 3.01e-24
0.8541008 8.80e-27
0.8542008 1.90e-29
0.8543008 3.01e-32
0.8544008 3.52e-35
0.8545008 3.04e-38
0.8546008 1.93e-41
0.8547008 9.03e-45
0.8548008 3.11e-48
0.8549008 7.91e-52
0.8550008 1.48e-55
0.8551008 2.04e-59
0.8552008 2.08e-63
0.8553008 1.55e-67
0.8554008 8.57e-72
0.8555008 3.48e-76
0.8556008 1.04e-80
0.8557008 2.30e-85
0.8558008 3.74e-90
0.8559008 4.48e-95
0.8560008 3.95e-100
0.8561008 2.57e-105
0.8562008 1.23e-110
0.8563008 4.35e-116
0.8564008 1.13e-121
0.8565008 2.17e-127
0.8566008 3.06e-133
0.8567008 3.18e-139
0.8568008 2.44e-145
0.8569008 1.38e-151
0.8570008 5.72e-158
0.8571008 1.75e-164
0.8572008 3.96e-171
0.8573008 6.59e-178
0.8574008 8.08e-185
0.8575008 7.30e-192
0.8576008 4.86e-199
0.8577008 2.38e-206
0.8578008 8.60e-214
0.8579008 2.29e-221
0.8580008 4.49e-229
0.8581008 6.49e-237
0.8582008 6.90e-245
0.8583008 5.42e-253
0.8584008 3.13e-261
0.8585008 1.33e-269
0.8586008 4.18e-278
0.8587008 9.66e-287
0.8588008 1.65e-295
0.8589008 2.06e-304
0.8590008 1.91e-313
0.8591008 1.28e-322
0.8592008 0.00e+00
0.8593008 0.00e+00
0.8594008 0.00e+00
0.8595008 0.00e+00
0.8596008 0.00e+00
0.8597008 4.94e-324
0.8598008 7.76e-315
0.8599008 6.13e-306
0.8600008 3.61e-297
0.8601008 1.58e-288
0.8602008 5.16e-280
0.8603008 1.25e-271
0.8604008 2.26e-263
0.8605008 3.04e-255
0.8606008 3.04e-247
0.8607008 2.27e-239
0.8608008 1.26e-231
0.8609008 5.20e-224
0.8610008 1.60e-216
0.8611008 3.65e-209
0.8612008 6.22e-202
0.8613008 7.89e-195
0.8614008 7.44e-188
0.8615008 5.23e-181
0.8616008 2.73e-174
0.8617008 1.06e-167
0.8618008 3.08e-161
0.8619008 6.65e-155
0.8620008 1.07e-148
0.8621008 1.27e-142
0.8622008 1.13e-136
0.8623008 7.50e-131
0.8624008 3.70e-125
0.8625008 1.36e-119
0.8626008 3.70e-114
0.8627008 7.53e-109
0.8628008 1.14e-103
0.8629008 1.28e-98
0.8630008 1.07e-93
0.8631008 6.71e-89
0.8632008 3.12e-84
0.8633008 1.08e-79
0.8634008 2.77e-75
0.8635008 5.31e-71
0.8636008 7.57e-67
0.8637008 8.04e-63
0.8638008 6.35e-59
0.8639008 3.73e-55
0.8640008 1.63e-51
0.8641008 5.33e-48
0.8642008 1.29e-44
0.8643008 2.33e-41
0.8644008 3.14e-38
0.8645008 3.14e-35
0.8646008 2.34e-32
0.8647008 1.29e-29
0.8648008 5.34e-27
0.8649008 1.64e-24
0.8650008 3.75e-22
0.8651008 6.38e-20
0.8652008 8.09e-18
0.8653008 7.63e-16
0.8654008 5.35e-14
0.8655008 2.80e-12
0.8656008 1.09e-10
0.8657008 3.15e-09
0.8658008 6.78e-08
0.8659008 1.09e-06
0.8660008 1.30e-05
0.8661008 1.15e-04
0.8662008 7.64e-04
0.8663008 3.76e-03
0.8664008 1.38e-02
0.8665008 3.76e-02
0.8666008 7.64e-02
0.8667008 1.16e-01
0.8668008 1.30e-01
0.8669008 1.09e-01
0.8670008 6.79e-02
0.8671008 3.15e-02
0.8672008 1.09e-02
0.8673008 2.80e-03
0.8674008 5.36e-04
0.8675008 7.64e-05
0.8676008 8.10e-06
0.8677008 6.40e-07
0.8678008 3.76e-08
0.8679008 1.64e-09
0.8680008 5.35e-11
0.8681008 1.30e-12
0.8682008 2.34e-14
0.8683008 3.15e-16
0.8684008 3.14e-18
0.8685008 2.34e-20
0.8686008 1.30e-22
0.8687008 5.34e-25
0.8688008 1.64e-27
0.8689008 3.75e-30
0.8690008 6.37e-33
0.8691008 8.07e-36
0.8692008 7.60e-39
0.8693008 5.33e-42
0.8694008 2.78e-45
0.8695008 1.08e-48
0.8696008 3.13e-52
0.8697008 6.74e-56
0.8698008 1.08e-59
0.8699008 1.29e-63
0.8700008 1.14e-67
0.8701008 7.57e-72
0.8702008 3.72e-76
0.8703008 1.36e-80
0.8704008 3.72e-85
0.8705008 7.55e-90
0.8706008 1.14e-94
0.8707008 1.28e-99
0.8708008 1.07e-104
0.8709008 6.69e-110
0.8710008 3.10e-115
0.8711008 1.07e-120
0.8712008 2.75e-126
0.8713008 5.26e-132
0.8714008 7.50e-138
0.8715008 7.95e-144
0.8716008 6.27e-150
0.8717008 3.68e-156
0.8718008 1.61e-162
0.8719008 5.24e-169
0.8720008 1.27e-175
0.8721008 2.29e-182
0.8722008 3.07e-189
0.8723008 3.07e-196
0.8724008 2.28e-203
0.8725008 1.26e-210
0.8726008 5.20e-218
0.8727008 1.60e-225
0.8728008 3.64e-233
0.8729008 6.19e-241
0.8730008 7.83e-249
0.8731008 7.37e-257
0.8732008 5.17e-265
0.8733008 2.70e-273
0.8734008 1.05e-281
0.8735008 3.03e-290
0.8736008 6.51e-299
0.8737008 1.04e-307
0.8738008 1.24e-316
0.8739008 0.00e+00
0.8740008 0.00e+00
0.8741008 0.00e+00
0.8742008 0.00e+00
0.8743008 0.00e+00
0.8744008 0.00e+00
0.8745008 0.00e+00
0.8746008 0.00e+00
0.8747008 0.00e+00
0.8748008 0.00e+00
0.8749008 0.00e+00
0.8750008 0.00e+00
0.8751008 0.00e+00
0.8752008 0.00e+00
0.8753008 0.00e+00
0.8754008 0.00e+00
0.8755008 0.00e+00
0.8756008 0.00e+00
0.8757008 0.00e+00
0.8758008 0.00e+00
0.8759008 0.00e+00
0.8760008 0.00e+00
0.8761008 0.00e+00
0.8762008 0.00e+00
0.8763008 0.00e+00
0.8764008 0.00e+00
0.8765008 0.00e+00
0.8766008 0.00e+00
0.8767008 0.00e+00
0.8768008 0.00e+00
0.8769008 0.00e+00
0.8770008 0.00e+00
0.8771008 0.00e+00
0.8772008 0.00e+00
0.8773008 0.00e+00
0.8774008 0.00e+00
0.8775008 0.00e+00
0.8776008 0.00e+00
0.8777008 0.00e+00
0.8778008 3.05e-320
0.8779008 1.84e-311
0.8780008 8.40e-303
0.8781008 2.88e-294
0.8782008 7.46e-286
0.8783008 1.45e-277
0.8784008 2.13e-269
0.8785008 2.36e-261
0.8786008 1.97e-253
0.8787008 1.24e-245
0.8788008 5.84e-238
0.8789008 2.08e-230
0.8790008 5.59e-223
0.8791008 1.13e-215
0.8792008 1.72e-208
0.8793008 1.98e-201
0.8794008 1.71e-194
0.8795008 1.11e-187
0.8796008 5.46e-181
0.8797008 2.02e-174
0.8798008 5.62e-168
0.8799008 1.18e-161
0.8800008 1.87e-155
0.8801008 2.22e-149
0.8802008 1.99e-143
0.8803008 1.35e-137
0.8804008 6.86e-132
0.8805008 2.63e-126
0.8806008 7.61e-121
0.8807008 1.66e-115
0.8808008 2.72e-110
0.8809008 3.36e-105
0.8810008 3.13e-100
0.8811008 2.19e-95
0.8812008 1.16e-90
0.8813008 4.61e-86
0.8814008 1.38e-81
0.8815008 3.12e-77
0.8816008 5.32e-73
0.8817008 6.82e-69
0.8818008 6.59e-65
0.8819008 4.79e-61
0.8820008 2.63e-57
0.8821008 1.09e-53
0.8822008 3.38e-50
0.8823008 7.92e-47
0.8824008 1.40e-43
0.8825008 1.86e-40
0.8826008 1.87e-37
0.8827008 1.41e-34
0.8828008 8.02e-32
0.8829008 3.44e-29
0.8830008 1.11e-26
0.8831008 2.70e-24
0.8832008 4.95e-22
0.8833008 6.83e-20
0.8834008 7.10e-18
0.8835008 5.57e-16
0.8836008 3.29e-14
0.8837008 1.46e-12
0.8838008 4.90e-11
0.8839008 1.24e-09
0.8840008 2.35e-08
0.8841008 3.37e-07
0.8842008 3.64e-06
0.8843008 2.96e-05
0.8844008 1.81e-04
0.8845008 8.36e-04
0.8846008 2.91e-03
0.8847008 7.61e-03
0.8848008 1.50e-02
0.8849008 2.23e-02
0.8850008 2.50e-02
0.8851008 2.11e-02
0.8852008 1.34e-02
0.8853008 6.42e-03
0.8854008 2.32e-03
0.8855008 6.30e-04
0.8856008 1.29e-04
0.8857008 1.99e-05
0.8858008 2.31e-06
0.8859008 2.02e-07
0.8860008 1.33e-08
0.8861008 6.63e-10
0.8862008 2.48e-11
0.8863008 7.00e-13
0.8864008 1.49e-14
0.8865008 2.38e-16
0.8866008 2.87e-18
0.8867008 2.61e-20
0.8868008 1.78e-22
0.8869008 9.20e-25
0.8870008 3.57e-27
0.8871008 1.05e-29
0.8872008 2.31e-32
0.8873008 3.83e-35
0.8874008 4.79e-38
0.8875008 4.52e-41
0.8876008 3.21e-44
0.8877008 1.72e-47
0.8878008 6.92e-51
0.8879008 2.10e-54
0.8880008 4.81e-58
0.8881008 8.28e-62
0.8882008 1.08e-65
0.8883008 1.05e-69
0.8884008 7.75e-74
0.8885008 4.30e-78
0.8886008 1.80e-82
0.8887008 5.67e-87
0.8888008 1.35e-91
0.8889008 2.41e-96
0.8890008 3.24e-101
0.8891008 3.29e-106
0.8892008 2.52e-111
0.8893008 1.45e-116
0.8894008 6.29e-122
0.8895008 2.06e-127
0.8896008 5.07e-133
0.8897008 9.40e-139
0.8898008 1.31e-144
0.8899008 1.38e-150
0.8900008 1.10e-156
0.8901008 6.57e-163
0.8902008 2.96e-169
0.8903008 1.00e-175
0.8904008 2.56e-182
0.8905008 4.94e-189
0.8906008 7.16e-196
0.8907008 7.83e-203
0.8908008 6.44e-210
0.8909008 4.00e-217
0.8910008 1.87e-224
0.8911008 6.57e-232
0.8912008 1.74e-239
0.8913008 3.48e-247
0.8914008 5.24e-255
0.8915008 5.95e-263
0.8916008 5.08e-271
0.8917008 3.27e-279
0.8918008 1.59e-287
0.8919008 5.79e-296
0.8920008 1.59e-304
0.8921008 3.30e-313
0.8922008 5.14e-322
0.8923008 0.00e+00
0.8924008 0.00e+00
0.8925008 0.00e+00
0.8926008 0.00e+00
0.8927008 0.00e+00
0.8928008 0.00e+00
0.8929008 0.00e+00
0.8930008 0.00e+00
0.8931008 0.00e+00
0.8932008 0.00e+00
0.8933008 0.00e+00
0.8934008 0.00e+00
0.8935008 0.00e+00
0.8936008 0.00e+00
0.8937008 0.00e+00
0.8938008 0.00e+00
0.8939008 0.00e+00
0.8940008 0.00e+00
0.8941008 0.00e+00
0.8942008 0.00e+00
0.8943008 0.00e+00
0.8944008 0.00e+00
0.8945008 0.00e+00
0.8946008 0.00e+00
0.8947008 0.00e+00
0.8948008 0.00e+00
0.8949008 0.00e+00
0.8950008 0.00e+00
0.8951008 0.00e+00
0.8952008 0.00e+00
0.8953008 0.00e+00
0.8954008 0.00e+00
0.8955008 0.00e+00
0.8956008 0.00e+00
0.8957008 0.00e+00
0.8958008 0.00e+00
0.8959008 0.00e+00
0.8960008 0.00e+00
0.8961008 0.00e+00
0.8962008 0.00e+00
0.8963008 0.00e+00
0.8964008 0.00e+00
0.8965008 0.00e+00
0.8966008 0.00e+00
0.8967008 0.00e+00
0.8968008 0.00e+00
0.8969008 0.00e+00
0.8970008 0.00e+00
0.8971008 0.00e+00
0.8972008 0.00e+00
0.8973008 0.00e+00
0.8974008 0.00e+00
0.8975008 0.00e+00
0.8976008 0.00e+00
0.8977008 0.00e+00
0.8978008 0.00e+00
0.8979008 0.00e+00
0.8980008 0.00e+00
0.8981008 0.00e+00
0.8982008 0.00e+00
0.8983008 0.00e+00
0.8984008 0.00e+00
0.8985008 0.00e+00
0.8986008 0.00e+00
0.8987008 0.00e+00
0.8988008 0.00e+00
0.8989008 0.00e+00
0.8990008 0.00e+00
0.8991008 0.00e+00
0.8992008 0.00e+00
0.8993008 0.00e+00
0.8994008 0.00e+00
0.8995008 0.00e+00
0.8996008 0.00e+00
0.8997008 0.00e+00
0.8998008 0.00e+00
0.8999008 0.00e+00
0.9000008 0.00e+00
0.9001008 0.00e+00
0.9002008 1.34e-317
0.9003008 4.51e-309
0.9004008 1.16e-300
0.9005008 2.27e-292
0.9006008 3.39e-284
0.9007008 3.88e-276
0.9008008 3.39e-268
0.9009008 2.26e-260
0.9010008 1.15e-252
0.9011008 4.50e-245
0.9012008 1.34e-237
0.9013008 3.04e-230
0.9014008 5.28e-223
0.9015008 7.01e-216
0.9016008 7.10e-209
0.9017008 5.50e-202
0.9018008 3.25e-195
0.9019008 1.47e-188
0.9020008 5.07e-182
0.9021008 1.34e-175
0.9022008 2.69e-169
0.9023008 4.14e-163
0.9024008 4.86e-157
0.9025008 4.37e-151
0.9026008 2.99e-145
0.9027008 1.57e-139
0.9028008 6.28e-134
0.9029008 1.92e-128
0.9030008 4.48e-123
0.9031008 7.99e-118
0.9032008 1.09e-112
0.9033008 1.13e-107
0.9034008 9.02e-103
0.9035008 5.48e-98
0.9036008 2.54e-93
0.9037008 9.02e-89
0.9038008 2.44e-84
0.9039008 5.05e-80
0.9040008 7.98e-76
0.9041008 9.64e-72
0.9042008 8.89e-68
0.9043008 6.26e-64
0.9044008 3.37e-60
0.9045008 1.39e-56
0.9046008 4.35e-53
0.9047008 1.04e-49
0.9048008 1.91e-46
0.9049008 2.68e-43
0.9050008 2.87e-40
0.9051008 2.34e-37
0.9052008 1.46e-34
0.9053008 6.97e-32
0.9054008 2.54e-29
0.9055008 7.06e-27
0.9056008 1.50e-24
0.9057008 2.44e-22
0.9058008 3.02e-20
0.9059008 2.86e-18
0.9060008 2.07e-16
0.9061008 1.15e-14
0.9062008 4.84e-13
0.9063008 1.56e-11
0.9064008 3.85e-10
0.9065008 7.25e-09
0.9066008 1.04e-07
0.9067008 1.15e-06
0.9068008 9.62e-06
0.9069008 6.17e-05
0.9070008 3.02e-04
0.9071008 1.13e-03
0.9072008 3.23e-03
0.9073008 7.06e-03
0.9074008 1.18e-02
0.9075008 1.50e-02
0.9076008 1.46e-02
0.9077008 1.09e-02
0.9078008 6.17e-03
0.9079008 2.68e-03
0.9080008 8.87e-04
0.9081008 2.25e-04
0.9082008 4.35e-05
0.9083008 6.42e-06
0.9084008 7.25e-07
0.9085008 6.25e-08
0.9086008 4.12e-09
0.9087008 2.07e-10
0.9088008 7.97e-12
0.9089008 2.34e-13
0.9090008 5.25e-15
0.9091008 9.00e-17
0.9092008 1.18e-18
0.9093008 1.18e-20
0.9094008 9.00e-23
0.9095008 5.25e-25
0.9096008 2.34e-27
0.9097008 7.97e-30
0.9098008 2.07e-32
0.9099008 2.18e-34
0.9100008 9.26e-32
0.9101008 3.72e-29
0.9102008 1.15e-26
0.9103008 2.70e-24
0.9104008 4.88e-22
0.9105008 6.76e-20
0.9106008 7.17e-18
0.9107008 5.82e-16
0.9108008 3.62e-14
0.9109008 1.73e-12
0.9110008 6.31e-11
0.9111008 1.76e-09
0.9112008 3.78e-08
0.9113008 6.21e-07
0.9114008 7.80e-06
0.9115008 7.52e-05
0.9116008 5.55e-04
0.9117008 3.14e-03
0.9118008 1.36e-02
0.9119008 4.51e-02
0.9120008 1.15e-01
0.9121008 2.23e-01
0.9122008 3.33e-01
0.9123008 3.80e-01
0.9124008 3.33e-01
0.9125008 2.23e-01
0.9126008 1.15e-01
0.9127008 4.51e-02
0.9128008 1.36e-02
0.9129008 3.14e-03
0.9130008 5.55e-04
0.9131008 7.52e-05
0.9132008 7.80e-06
0.9133008 6.21e-07
0.9134008 3.78e-08
0.9135008 1.76e-09
0.9136008 6.31e-11
0.9137008 1.73e-12
0.9138008 3.62e-14
0.9139008 5.82e-16
0.9140008 7.17e-18
0.9141008 6.76e-20
0.9142008 4.88e-22
0.9143008 2.70e-24
0.9144008 1.15e-26
0.9145008 3.72e-29
0.9146008 9.26e-32
0.9147008 1.76e-34
0.9148008 2.58e-37
0.9149008 2.88e-40
0.9150008 2.47e-43
0.9151008 1.62e-46
0.9152008 8.15e-50
0.9153008 3.14e-53
0.9154008 9.26e-57
0.9155008 2.09e-60
0.9156008 3.62e-64
0.9157008 4.81e-68
0.9158008 4.89e-72
0.9159008 3.86e-74
0.9160008 3.82e-70
0.9161008 2.94e-66
0.9162008 1.74e-62
0.9163008 7.89e-59
0.9164008 2.76e-55
0.9165008 7.42e-52
0.9166008 1.54e-48
0.9167008 2.44e-45
0.9168008 2.99e-42
0.9169008 2.82e-39
0.9170008 2.04e-36
0.9171008 1.14e-33
0.9172008 4.88e-31
0.9173008 1.61e-28
0.9174008 4.08e-26
0.9175008 7.96e-24
0.9176008 1.19e-21
0.9177008 1.38e-19
0.9178008 1.22e-17
0.9179008 8.37e-16
0.9180008 4.40e-14
0.9181008 1.78e-12
0.9182008 5.53e-11
0.9183008 1.32e-09
0.9184008 2.43e-08
0.9185008 3.44e-07
0.9186008 3.75e-06
0.9187008 3.14e-05
0.9188008 2.02e-04
0.9189008 1.00e-03
0.9190008 3.82e-03
0.9191008 1.12e-02
0.9192008 2.52e-02
0.9193008 4.38e-02
0.9194008 5.84e-02
0.9195008 6.00e-02
0.9196008 4.74e-02
0.9197008 2.88e-02
0.9198008 1.34e-02
0.9199008 4.83e-03
0.9200008 1.34e-03
0.9201008 2.84e-04
0.9202008 4.65e-05
0.9203008 5.85e-06
0.9204008 5.66e-07
0.9205008 4.22e-08
0.9206008 2.42e-09
0.9207008 1.06e-10
0.9208008 3.61e-12
0.9209008 1.02e-13
0.9210008 3.91e-13
0.9211008 1.50e-11
0.9212008 4.44e-10
0.9213008 1.01e-08
0.9214008 1.78e-07
0.9215008 2.41e-06
0.9216008 2.52e-05
0.9217008 2.03e-04
0.9218008 1.26e-03
0.9219008 6.01e-03
0.9220008 2.21e-02
0.9221008 6.28e-02
0.9222008 1.37e-01
0.9223008 2.31e-01
0.9224008 3.00e-01
0.9225008 3.00e-01
0.9226008 2.31e-01
0.9227008 1.37e-01
0.9228008 6.28e-02
0.9229008 2.21e-02
0.9230008 6.01e-03
0.9231008 1.26e-03
0.9232008 2.03e-04
0.9233008 2.52e-05
0.9234008 2.41e-06
0.9235008 1.78e-07
0.9236008 1.01e-08
0.9237008 4.44e-10
0.9238008 1.50e-11
0.9239008 3.89e-13
0.9240008 7.80e-15
0.9241008 1.20e-16
0.9242008 1.43e-18
0.9243008 1.31e-20
0.9244008 9.28e-23
0.9245008 5.05e-25
0.9246008 2.12e-27
0.9247008 6.85e-30
0.9248008 1.71e-32
0.9249008 3.27e-35
0.9250008 4.84e-38
0.9251008 5.51e-41
0.9252008 4.84e-44
0.9253008 3.27e-47
0.9254008 1.71e-50
0.9255008 6.85e-54
0.9256008 2.12e-57
0.9257008 5.05e-61
0.9258008 2.07e-64
0.9259008 5.48e-61
0.9260008 2.04e-57
0.9261008 5.87e-54
0.9262008 1.31e-50
0.9263008 2.25e-47
0.9264008 2.99e-44
0.9265008 3.08e-41
0.9266008 2.45e-38
0.9267008 1.51e-35
0.9268008 7.19e-33
0.9269008 2.65e-30
0.9270008 7.55e-28
0.9271008 1.66e-25
0.9272008 2.84e-23
0.9273008 3.74e-21
0.9274008 3.81e-19
0.9275008 3.01e-17
0.9276008 1.83e-15
0.9277008 8.65e-14
0.9278008 3.16e-12
0.9279008 8.91e-11
0.9280008 1.94e-09
0.9281008 3.28e-08
0.9282008 4.29e-07
0.9283008 4.33e-06
0.9284008 3.38e-05
0.9285008 2.04e-04
0.9286008 9.54e-04
0.9287008 3.45e-03
0.9288008 9.63e-03
0.9289008 2.08e-02
0.9290008 3.48e-02
0.9291008 4.50e-02
0.9292008 4.50e-02
0.9293008 3.48e-02
0.9294008 2.08e-02
0.9295008 9.63e-03
0.9296008 3.45e-03
0.9297008 9.54e-04
0.9298008 2.04e-04
0.9299008 3.38e-05
0.9300008 4.33e-06
0.9301008 4.29e-07
0.9302008 3.28e-08
0.9303008 1.94e-09
0.9304008 8.91e-11
0.9305008 3.16e-12
0.9306008 8.65e-14
0.9307008 1.83e-15
0.9308008 3.01e-17
0.9309008 3.81e-19
0.9310008 3.74e-21
0.9311008 2.84e-23
0.9312008 1.66e-25
0.9313008 7.55e-28
0.9314008 2.65e-30
0.9315008 7.19e-33
0.9316008 1.51e-35
0.9317008 2.45e-38
0.9318008 3.08e-41
0.9319008 2.99e-44
0.9320008 2.25e-47
0.9321008 1.31e-50
0.9322008 5.87e-54
0.9323008 2.12e-55
0.9324008 5.04e-52
0.9325008 9.37e-49
0.9326008 1.35e-45
0.9327008 1.52e-42
0.9328008 1.32e-39
0.9329008 8.90e-37
0.9330008 4.66e-34
0.9331008 1.90e-31
0.9332008 5.98e-29
0.9333008 1.47e-26
0.9334008 2.78e-24
0.9335008 4.11e-22
0.9336008 4.70e-20
0.9337008 4.18e-18
0.9338008 2.88e-16
0.9339008 1.54e-14
0.9340008 6.40e-13
0.9341008 2.06e-11
0.9342008 5.16e-10
0.9343008 1.00e-08
0.9344008 1.51e-07
0.9345008 1.76e-06
0.9346008 1.60e-05
0.9347008 1.13e-04
0.9348008 6.16e-04
0.9349008 2.61e-03
0.9350008 8.60e-03
0.9351008 2.20e-02
0.9352008 4.35e-02
0.9353008 6.70e-02
0.9354008 8.00e-02
0.9355008 7.41e-02
0.9356008 5.33e-02
0.9357008 2.98e-02
0.9358008 1.29e-02
0.9359008 4.34e-03
0.9360008 1.13e-03
0.9361008 2.29e-04
0.9362008 3.60e-05
0.9363008 4.39e-06
0.9364008 4.16e-07
0.9365008 3.05e-08
0.9366008 1.74e-09
0.9367008 7.70e-11
0.9368008 2.65e-12
0.9369008 7.05e-14
0.9370008 1.46e-15
0.9371008 2.34e-17
0.9372008 2.92e-19
0.9373008 2.82e-21
0.9374008 2.12e-23
0.9375008 1.23e-25
0.9376008 5.57e-28
0.9377008 1.95e-30
0.9378008 5.32e-33
